"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"2001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,68.8,60.1,1017.3,9.6,14.4,20,26,78.1,53.1,0,NA,0,562
"2002",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,59.8,50.2,1023.4,10,3,5.1,NA,78.1,53.1,0,NA,0,475
"2003",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,57.4,50.3,1030.2,10,10.1,21,26,64,50,0,NA,0,594
"2004",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,60.5,55.1,1032.1,8.7,14.4,21,27,64.9,51.1,0,NA,0,715
"2005",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,69.4,67.3,1017.4,6.9,14.7,19,25.1,75,55.9,0.41,NA,0,755
"2006",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,66.3,62.6,1016.6,8.5,13.2,21,28,75,60.1,0.11,NA,0,672
"2007",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,60.5,58.5,1017.8,6.3,8.5,15.9,19,70,55.9,0.1,NA,0,712
"2008",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,62.3,56.3,1020,9.8,6.6,13,NA,72,53.1,0.23,NA,0,603
"2009",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,61,53.5,1025.6,9.7,4.7,8.9,NA,72,51.1,0,NA,1,510
"2010",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,62,56.1,1026.4,10,5.4,12,NA,70,51.1,0,NA,0,583
"2011",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,64.7,62.1,1022.8,9.5,6.6,11.1,NA,71.1,52,0,NA,0,613
"2012",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,64.4,62.3,1017,7.7,9.4,19,NA,71.1,59,0.71,NA,0,778
"2013",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,60,57.1,1017.6,9.6,5.7,13,NA,69.1,55.9,0.04,NA,0,717
"2014",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,62.2,57,1017.9,9.8,14.7,25.1,29.9,66.9,55.9,0,NA,0,796
"2015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,55.5,46.3,1023,10,6,9.9,NA,66.9,46,0,NA,0,544
"2016",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,64.4,59.6,1022.3,8,8.6,13,NA,69.1,46,0,NA,0,529
"2017",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,60.7,55.7,1029.4,8.8,10.5,15,19,69.1,57.9,0,NA,0,501
"2018",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,63.1,59,1027.5,10,8.6,11.1,NA,70,57,0,NA,0,628
"2019",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,66.2,64.9,1021.4,3.9,9.1,13,NA,72,57.9,0,NA,1,708
"2020",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,67.2,65.9,1009.6,4.1,8.9,20,25.1,72,64,0,NA,1,741
"2021",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,53.2,44.9,1008.5,10,7.9,13,21,68,48.9,2.37,NA,0,577
"2022",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,52.8,37.7,1020.7,10,8.9,13,18.1,57.9,46.9,0.04,NA,0,516
"2023",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,57.1,51.9,1021.9,9.1,9.8,18.1,22.9,64.9,43,0,NA,0,692
"2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,57.1,44.8,1015.2,8.6,15.5,26,39,69.1,43,0.18,NA,0,688
"2025",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,55.6,40.7,1013.4,10,13.3,22.9,29.9,63,46.9,0.1,NA,0,699
"2026",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.6,23.6,1019.5,10,16.3,24.1,35.9,63,41,0,NA,0,735
"2027",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,49.2,33.4,1022.9,10,13.7,21,31.1,59,39.9,0,NA,0,787
"2029",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,48.5,41.4,1004.7,9.1,11.8,27,35.9,62.1,42.1,0.2,NA,0,593
"2030",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,43.3,24.9,1021,10,11.7,18.1,28,52,36,0.36,NA,0,650
"2031",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,51.5,43.7,1019.6,9.9,8,15,NA,59,36,0.01,NA,0,681
"2032",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,48.8,41.3,1012.4,10,13.2,20,29.9,59,44.1,0.03,NA,0,719
"2033",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.3,32.4,1015.5,10,14.2,20,28.9,53.1,42.1,0,NA,0,763
"2034",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,39.8,25.4,1018.6,10,8.7,18.1,25.1,50,33.1,0,NA,0,747
"2035",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,50,45.3,1015.4,5.7,16,28,40,59,33.1,0.2,NA,0,757
"2036",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,56.8,52.7,1007.4,6.9,13.4,19,27,61,44.1,0.99,NA,0,556
"2037",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,54.9,48.9,1008.4,9.8,11.7,20,28,61,51.1,0,NA,0,696
"2038",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,47.9,35.4,1013.2,10,9.8,15.9,26,60.1,45,0.1,NA,0,721
"2039",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,45.9,35.8,1019.1,10,6.8,14,20,54,32,0,NA,0,646
"2040",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,58,54.7,1013.2,7.6,11.1,15,NA,62.1,54,0,NA,0,696
"2041",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,60,57.8,1010.6,5.2,13.9,20,27,64,55,0.01,NA,0,746
"2042",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,59.7,55.6,1008.9,5.4,19.2,32.1,38.1,64,54,0.46,NA,0,656
"2043",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,47.7,32.3,1029.1,10,9.9,21,32.1,63,37,0.45,NA,0,502
"2044",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,47.5,41.9,1030.9,9.7,9.2,20,32.1,53.1,37,0,NA,0,759
"2045",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,56.8,56.2,1014.3,2.1,12.1,17.1,25.1,61,39,0.38,NA,1,679
"2046",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,57.9,52.2,1012.9,8.4,13.7,20,26,62.6,55,0.35,NA,0,696
"2047",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,52.1,38.7,1020.3,9.9,11.1,18.1,22,61,44.1,0,NA,0,631
"2048",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,52.2,44.9,1009.3,7.5,19.1,32.1,44.1,62.1,39,1.32,NA,0,606
"2049",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,39.9,21.2,1022.8,10,13.7,25.1,31.1,44.1,37,0.31,NA,0,500
"2050",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,41.7,24.7,1029.4,10,8.2,15,18.1,48,37,0,NA,0,497
"2051",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,51.9,46.5,1020.7,5.8,16.9,26,39,61,37,0.13,NA,0,754
"2052",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,39.3,20.6,1021.6,10,16.5,24.1,28.9,61,33.1,1.22,NA,0,688
"2053",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,42.8,39.1,1005,5.5,19,31.1,42.9,53.1,35.1,1.16,NA,0,720
"2054",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,44.5,31.4,1015.5,10,12.1,20,26,50,41,0.03,NA,0,559
"2055",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,41.7,29.3,1025.8,10,6.7,11.1,NA,44.1,35.1,0,NA,0,470
"2056",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,46.7,41,1021,10,5,8.9,NA,54,37.9,0,NA,0,697
"2057",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,48.2,46.3,1012,9.2,7,19,25.1,52,43,0,NA,0,695
"2058",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,39.9,28.6,1014.7,9.7,13.8,21,27,46,34,0.04,NA,0,732
"2059",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,24.9,4.8,1022.1,10,19.2,22.9,33,44.1,19,0,NA,0,412
"2060",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,23,11.1,1031.4,9.7,13.1,25.1,33,30.9,19,0,NA,0,476
"2061",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,41.4,31.9,1023.6,10,11.5,17.1,24.1,50,19,0,NA,0,536
"2062",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,47.7,45.7,1008.4,6.1,15.9,28.9,40,51.8,45,0.57,NA,0,483
"2063",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,45.4,42.8,1011.9,7.8,8.1,18.1,28,48.9,42.8,0.04,NA,0,743
"2064",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,46.9,42.2,993.6,7.2,19.3,28.9,39,51.1,42.1,0.57,NA,0,609
"2065",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,41,30.4,992.9,10,12.5,17.1,28,51.1,36,0.03,NA,0,573
"2066",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,41.3,29,1002.8,10,17.1,24.1,35.9,48.9,36,0,NA,0,646
"2067",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,38.4,30.1,1015.2,10,7.5,15,28,48.9,33.1,0,NA,0,743
"2068",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38.3,31.9,1020.3,9.9,5.7,8.9,NA,44.1,33.1,0,NA,0,601
"2069",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46,44.1,1015.9,5.1,12.2,18.1,25.1,53.6,33.1,0.05,NA,1,558
"2070",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,51,49,1001.7,2.7,11.3,15.9,21,54,42.1,0.66,NA,1,697
"2071",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.6,28.1,1007.8,10,12.1,19,26,54,34,0.02,NA,0,684
"2072",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.6,20.6,1017.3,10,7,15,NA,46.9,24.1,0,NA,0,652
"2073",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.9,20.5,1018.3,10,10.7,17.1,25.1,42.1,24.1,0,NA,0,681
"2074",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,38,22.5,1022,9.8,11,15.9,22,42.1,27,0,NA,0,705
"2075",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,27.9,7.7,1028.6,10,11.5,14,22.9,41,23,0,NA,0,652
"2076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,29.7,13.1,1029.6,10,8.6,15.9,21,34,23,0,NA,0,465
"2077",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,35.5,23.8,1018.4,10,10.1,18.1,NA,43,25,0,NA,0,651
"2078",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,32,22.9,1019.5,10,4.5,8.9,NA,43,25,0,NA,0,707
"2079",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.3,22.3,1015,8.9,9.3,15.9,21,39.9,23,0.01,NA,0,631
"2080",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,30.9,18.7,1030.2,10,6.4,17.1,22.9,37.9,23,0,NA,0,686
"2081",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,46.1,44.8,1022.3,5.7,6.8,18.1,27,51.1,26.1,0.01,NA,1,628
"2082",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,43.8,37.8,1017.9,8.4,15.2,20,28.9,51.1,42.1,0.55,NA,0,622
"2083",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.2,39.7,1001.1,6.2,14.6,21,28.9,46.4,37.4,0.22,NA,0,689
"2084",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,33.3,18.2,1006.2,9.6,19.7,28,40,46,26.1,0,NA,0,731
"2085",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,29.8,16.2,1018,10,9.4,22,29.9,39,21,0,NA,0,749
"2086",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,50.4,49.1,1010.2,5.3,17.6,28,35,57,44.1,0.01,NA,1,782
"2087",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.3,45.8,995.6,4.1,13.3,22,32.1,57,39,0.89,NA,1,568
"2088",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,36.7,23.9,1015.1,10,11.6,20,32.1,51.1,32,0.02,NA,0,505
"2089",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,35.2,29.1,1017.2,9.5,4.9,12,NA,39.9,28.9,0,NA,0,580
"2090",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.8,12.5,1027.5,10,11.1,15.9,21,39.9,27,0,NA,0,514
"2091",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.7,23,1033.8,10,8.1,18.1,22,37.9,26.1,0,NA,0,582
"2092",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,41.8,36.7,1027.6,7.5,15,22.9,28.9,50,26.1,0,NA,0,681
"2093",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.4,44,1011.3,4.1,14.2,21,28.9,54,35.1,0.67,NA,1,499
"2094",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,34.6,24,1021.2,10,8.4,14,24.1,54,27,0,NA,0,404
"2095",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,32,23.7,1027.4,10,5.2,14,NA,43,21,0,NA,0,622
"2096",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,47.4,41.6,1009.2,5.4,18.3,29.9,41,54,39.9,0.84,NA,1,429
"2097",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,35,23.4,1022.9,10,10.3,14,24.1,55,28,0.61,NA,0,502
"2098",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.4,32.9,1015.6,9.5,9.2,19,24.1,46.9,28,0,NA,0,504
"2099",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39,30.2,1014.4,9.8,9.9,18.1,26,46.9,30.9,0.01,NA,0,598
"2100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,43.8,42.4,1005.8,5,11.8,21,31.1,46.9,30.9,0.25,NA,0,455
"2101",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,27.4,11.7,1024.8,10,17.4,22,31.1,45,21.9,0,NA,0,583
"2102",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,36.3,30.8,1025.7,6.7,9.3,19,NA,46.9,21.9,0,NA,1,571
"2103",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,44.4,39.6,997.6,5.6,13.4,22,34,46.9,28.9,0.12,NA,1,514
"2104",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,34.9,21.2,998.6,9.7,14.7,19,32.1,46.9,32,0.01,NA,0,580
"2105",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,28.6,13.4,1013.9,10,14.2,18.1,26,37,26.1,0,NA,0,644
"2106",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,23.1,3.7,1029,10,12.9,19,28,32,18,0,NA,0,520
"2107",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,32.8,22.5,1021.6,10,15.3,21,26,35.1,19.9,0,NA,0,703
"2108",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.4,18.7,1017.5,10,7.4,13,NA,35.1,21.9,0,NA,0,618
"2109",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,31.3,23.1,1017.3,9.8,9.1,19,26,43,19,0,NA,0,579
"2110",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,29.4,15,1024.6,10,11.2,17.1,25.1,43,19,0,NA,0,586
"2111",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,33.2,28.1,1023,8.3,6.8,13,NA,39.9,23,0,NA,0,596
"2112",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,34.5,29.7,1022,9.8,6.9,13,21,39.9,30.9,0.07,NA,0,479
"2113",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,43.2,42.4,1012.4,2.8,17,27,36.9,52,28,0.61,NA,1,411
"2114",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,13.7,6.3,1003.4,7,17,21,33,28.9,6.1,1.5,NA,0,412
"2115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,15.8,-2.3,1026.7,10,17.6,27,36.9,28,6.1,0,NA,0,627
"2116",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,31.6,23.8,1029.6,9.4,8.3,13,NA,42.1,8.1,0,NA,0,553
"2117",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,46.5,44.7,1012.6,5.2,19.2,31.1,42,52,42.8,0,NA,0,592
"2118",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,37,28.5,1010.5,8.9,14,26,35,52,30,0.28,NA,0,666
"2119",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,30.5,15.4,1022.6,10,7.9,15.9,21,37.9,21,0,NA,0,533
"2120",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.1,28.2,1021.8,9.9,7.8,17.1,NA,44.1,21,0,NA,0,445
"2121",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,35.7,27.3,1016,9.8,11.3,19,26,44.1,28.9,0,NA,0,565
"2122",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,33.8,23.7,1016.7,10,9.6,14,NA,42.1,30,0,NA,0,681
"2123",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,36.8,29.5,1009.8,8.8,15.1,28,41,42.1,30,0.39,NA,0,630
"2124",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,15.7,1.9,1022.5,9.5,16.4,28.9,41,42.1,8.1,0,NA,0,601
"2125",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,17.6,-1.7,1027.8,9.8,10.9,18.1,24.1,21.9,8.1,0,NA,0,651
"2126",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,23.5,10.5,1023.7,10,11.8,25.1,32.1,36,10.9,0,NA,0,577
"2127",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.4,28,1019.9,8.1,10.4,21,31.1,37,28.9,0,NA,0,491
"2128",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,39.7,36.7,1019.4,7.5,7.3,9.9,NA,48.9,28,0,NA,0,651
"2129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,43,42.1,1014.2,3,4.8,9.9,NA,50,34,0,NA,1,570
"2130",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,39.1,31.5,1020.4,9.9,9.7,14,15.9,50,33.1,0,NA,0,615
"2131",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.1,37.9,1019.5,4.5,11.8,21,26,43,33.1,0.33,NA,0,588
"2132",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,40.6,39.4,1012.4,3,9.8,15.9,22.9,45,36,0.02,NA,1,661
"2133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,31.5,10.3,1024.7,10,16.4,22.9,33,45,25,0,NA,0,540
"2134",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,28.7,9.5,1034.3,10,11.7,15.9,22,34,24.1,0,NA,0,445
"2135",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,30.7,14.4,1026.6,10,8.1,14,18.1,34,24.1,0,NA,0,568
"2136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.4,19.8,1028.5,8.2,11.2,18.1,24.1,35.1,24.1,0,NA,1,687
"2137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,41.1,37,1003.4,4.4,17.9,27,34,46.9,24.1,0.3,NA,1,639
"2138",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,35.5,19.5,1012.2,10,15.9,22,33,46.9,32,0.03,NA,0,664
"2139",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39.8,36,1015,8.2,14.2,25.1,32.1,48.9,30,0,NA,0,616
"2140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,41.1,32.4,1007.1,7.9,10.6,20,26,48.9,30,0.05,NA,0,535
"2141",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,30.9,20.8,1016.9,10,7.6,14,22,46,25,0.01,NA,0,439
"2142",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,32.8,30.3,1013.3,6.3,8,17.1,25.1,37.4,24.1,0.17,NA,0,406
"2143",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,25.9,12.6,1028.5,10,15.1,24.1,29.9,37,19.9,0.11,NA,0,527
"2144",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,26.7,10.2,1034.1,10,7.7,14,18.1,30,19.9,0,NA,0,615
"2145",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,36.8,32.9,1016.1,6.4,13.3,24.1,33,46,23,0.24,NA,1,597
"2146",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,38.3,26.1,1022.3,10,8.7,14,NA,46,30.9,0.2,NA,0,546
"2147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,34.8,27.7,1030.2,10,4.9,8.9,NA,43,30,0,NA,0,439
"2148",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,40.5,37.9,1018.9,5.7,14.1,28,34,46.9,30,0.01,NA,1,401
"2150",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.2,6.8,1019.3,10,20.2,26,42,42.1,26.1,0,NA,0,670
"2151",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,21.6,-0.8,1027.6,10,10.9,20,32.1,33.1,17.1,0,NA,0,529
"2152",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,26,18.6,1020,7.4,8,18.1,22,30.9,17.1,0.04,NA,0,699
"2153",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,26.7,18.2,1026.9,10,4,7,NA,35.1,16,0,NA,0,711
"2154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,35.1,32.5,1016.8,6,16.1,28,35.9,37,33.1,0.35,NA,0,642
"2155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,34.5,29.2,1018.5,10,5.7,15.9,NA,42.1,26.1,0.73,NA,0,503
"2156",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,37.9,34,1004.8,7.7,15.3,28,38.1,42.1,26.1,1.22,NA,0,503
"2157",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,28.2,11.9,1014.9,10,12.4,17.1,25.1,41,21.9,1.1,NA,0,639
"2158",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,25.4,6,1014.7,10,13.5,18.1,27,30,21.9,0,NA,0,589
"2159",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,22.1,1.6,1022.9,10,12.5,19,24.1,28,15.1,0,NA,0,556
"2160",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,27.2,10.7,1027.8,10,10.9,17.1,20,35.1,15.1,0,NA,0,652
"2161",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,35.1,22.7,1025.1,10,7.4,12,NA,44.1,19.9,0,NA,0,523
"2162",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,36.8,30.2,1027.7,7.1,14.7,27,41,46.9,25,0,NA,1,462
"2163",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,41.7,38.1,1014.1,6,11.1,19,25.1,46.9,32,0.46,NA,1,645
